"Date","VIX","Oil","Gold","SP500","Nikkei","SSE","FTSE"
2017-06-30,11.1800003051758,46.0400009155273,1240.69995117188,2423.40991210938,20033.4296875,3192.42700195312,7312.7001953125
2017-07-03,11.2200002670288,47.0699996948242,1217.90002441406,2429.01000976562,20055.80078125,3195.912109375,7377.10009765625
2017-07-05,11.0699996948242,45.1300010681152,1220.40002441406,2432.5400390625,20081.630859375,3207.13403320312,7367.60009765625
2017-07-06,12.539999961853,45.5200004577637,1222.19995117188,2409.75,19994.060546875,3212.44409179688,7337.2998046875
2017-07-07,11.1899995803833,44.2299995422363,1208.59997558594,2425.17993164062,19929.08984375,3217.95703125,7350.89990234375
2017-07-10,11.1099996566772,44.4000015258789,1212.09997558594,2427.42993164062,20080.98046875,3212.63208007812,7370
2017-07-11,10.8900003433228,45.0400009155273,1213.59997558594,2425.53002929688,20195.48046875,3203.0380859375,7329.7998046875
2017-07-12,10.3000001907349,45.4900016784668,1218.09997558594,2443.25,20098.380859375,3197.5439453125,7416.89990234375
2017-07-13,9.89999961853027,46.0800018310547,1216.30004882812,2447.830078125,20099.810546875,3218.1630859375,7413.39990234375
2017-07-14,9.51000022888184,46.5400009155273,1226.59997558594,2459.27001953125,20118.859375,3222.4169921875,7378.39990234375
2017-07-18,9.89000034332275,46.4000015258789,1241.09997558594,2460.61010742188,19999.91015625,3187.56689453125,7390.2001953125
2017-07-19,9.78999996185303,47.1199989318848,1241.19995117188,2473.830078125,20020.859375,3230.97607421875,7430.89990234375
2017-07-20,9.57999992370605,46.7900009155273,1244.80004882812,2473.44995117188,20144.58984375,3244.86499023438,7487.89990234375
2017-07-21,9.35999965667725,45.7700004577637,1254.30004882812,2472.5400390625,20099.75,3237.98193359375,7452.89990234375
2017-07-24,9.43000030517578,46.3400001525879,1253.90002441406,2469.90991210938,19975.669921875,3250.59912109375,7377.7001953125
2017-07-25,9.43000030517578,47.8899993896484,1251.69995117188,2477.1298828125,19955.19921875,3243.68896484375,7434.7998046875
2017-07-26,9.60000038146973,48.75,1249,2477.830078125,20050.16015625,3247.67504882812,7452.2998046875
2017-07-27,10.1099996566772,49.0400009155273,1259.59997558594,2475.419921875,20079.640625,3249.78100585938,7443
2017-07-28,10.289999961853,49.7099990844727,1268.40002441406,2472.10009765625,19959.83984375,3253.23999023438,7368.39990234375
2017-07-31,10.2600002288818,50.1699981689453,1266.59997558594,2470.30004882812,19925.1796875,3273.02807617188,7372
2017-08-01,10.0900001525879,49.1599998474121,1272.59997558594,2476.35009765625,19985.7890625,3292.63793945312,7423.7001953125
2017-08-02,10.2799997329712,49.5900001525879,1271.80004882812,2477.57006835938,20080.0390625,3285.05688476562,7411.39990234375
2017-08-03,10.4399995803833,49.0299987792969,1267.80004882812,2472.15991210938,20029.259765625,3272.92895507812,7474.7998046875
2017-08-04,10.0299997329712,49.5800018310547,1258.30004882812,2476.830078125,19952.330078125,3262.0810546875,7511.7001953125
2017-08-07,9.93000030517578,49.3899993896484,1258.19995117188,2480.90991210938,20055.890625,3279.45703125,7531.89990234375
2017-08-08,10.960000038147,49.1699981689453,1256.40002441406,2474.919921875,19996.009765625,3281.873046875,7542.7001953125
2017-08-09,11.1099996566772,49.560001373291,1273,2474.02001953125,19738.7109375,3275.57299804688,7498.10009765625
2017-08-10,16.0400009155273,48.5900001525879,1283.69995117188,2438.2099609375,19729.740234375,3261.7490234375,7389.89990234375
2017-08-14,12.3299999237061,47.5900001525879,1284.19995117188,2465.84008789062,19537.099609375,3237.36010742188,7353.89990234375
2017-08-15,12.039999961853,47.5499992370605,1273.69995117188,2464.61010742188,19753.310546875,3251.26196289062,7383.89990234375
2017-08-16,11.7399997711182,46.7799987792969,1276.90002441406,2468.11010742188,19729.279296875,3246.45092773438,7433
2017-08-17,15.5500001907349,47.0900001525879,1286.40002441406,2430.01000976562,19702.630859375,3268.42993164062,7387.89990234375
2017-08-18,14.2600002288818,48.5099983215332,1285.69995117188,2425.55004882812,19470.41015625,3268.72412109375,7324
2017-08-21,13.1899995803833,47.3699989318848,1290.80004882812,2428.3701171875,19393.130859375,3286.90600585938,7318.89990234375
2017-08-22,11.3500003814697,47.6399993896484,1285.09997558594,2452.51000976562,19383.83984375,3290.22607421875,7381.7001953125
2017-08-23,12.25,48.4099998474121,1288.90002441406,2444.0400390625,19434.640625,3287.705078125,7382.7001953125
2017-08-24,12.2299995422363,47.4300003051758,1286.5,2438.96997070312,19353.76953125,3271.51196289062,7407.10009765625
2017-08-25,11.2799997329712,47.8699989318848,1292.5,2443.05004882812,19452.609375,3331.52197265625,7401.5
2017-08-29,11.6999998092651,46.439998626709,1313.09997558594,2446.30004882812,19362.55078125,3365.22607421875,7337.39990234375
2017-08-30,11.2200002670288,45.9599990844727,1308.09997558594,2457.59008789062,19506.5390625,3363.626953125,7365.2998046875
2017-08-31,10.5900001525879,47.2299995422363,1316.19995117188,2471.64990234375,19646.240234375,3360.81005859375,7430.60009765625
2017-09-01,10.1300001144409,47.2900009155273,1324.5,2476.55004882812,19691.470703125,3367.11889648438,7438.5
2017-09-05,12.2299995422363,48.6599998474121,1339.19995117188,2457.85009765625,19385.810546875,3384.31689453125,7372.89990234375
2017-09-06,11.6300001144409,49.1599998474121,1333.90002441406,2465.5400390625,19357.970703125,3385.38891601562,7354.10009765625
2017-09-07,11.5500001907349,49.0900001525879,1345.09997558594,2465.10009765625,19396.51953125,3365.4970703125,7397
2017-09-08,12.1199998855591,47.4799995422363,1346,2461.42993164062,19274.8203125,3365.24291992188,7377.60009765625
2017-09-11,10.7299995422363,48.0699996948242,1331,2488.11010742188,19545.76953125,3376.4189453125,7413.60009765625
2017-09-12,10.5799999237061,48.2299995422363,1328,2496.47998046875,19776.619140625,3379.48803710938,7400.7001953125
2017-09-13,10.5,49.2999992370605,1323.40002441406,2498.3701171875,19865.8203125,3384.14697265625,7379.7001953125
2017-09-14,10.4399995803833,49.8899993896484,1324.69995117188,2495.6201171875,19807.439453125,3371.42602539062,7295.39990234375
2017-09-15,10.1700000762939,49.8899993896484,1320.40002441406,2500.22998046875,19909.5,3353.61889648438,7215.5
2017-09-19,10.1800003051758,49.4799995422363,1306.19995117188,2506.64990234375,20299.380859375,3356.84497070312,7275.2998046875
2017-09-20,9.77999973297119,50.4099998474121,1312,2508.23999023438,20310.4609375,3365.99609375,7272
2017-09-21,9.67000007629395,50.5499992370605,1290.59997558594,2500.60009765625,20347.48046875,3357.81201171875,7263.89990234375
2017-09-22,9.59000015258789,50.6599998474121,1293.30004882812,2502.21997070312,20296.44921875,3352.52905273438,7310.60009765625
2017-09-25,10.210000038147,52.2200012207031,1306.80004882812,2496.65991210938,20397.580078125,3341.54907226562,7301.2998046875
2017-09-26,10.1700000762939,51.8800010681152,1297,2496.84008789062,20330.189453125,3343.5830078125,7285.7001953125
2017-09-27,9.86999988555908,52.1399993896484,1283.40002441406,2507.0400390625,20267.05078125,3345.27197265625,7313.5
2017-09-28,9.55000019073486,51.560001373291,1285.5,2510.06005859375,20363.109375,3339.64208984375,7322.7998046875
2017-09-29,9.51000022888184,51.6699981689453,1281.5,2519.36010742188,20356.279296875,3348.94311523438,7372.7998046875
2017-10-10,10.0799999237061,50.9199981689453,1290.59997558594,2550.63989257812,20823.509765625,3382.98803710938,7538.2998046875
2017-10-11,9.85000038146973,51.2999992370605,1285.80004882812,2555.23999023438,20881.26953125,3388.28393554688,7533.7998046875
2017-10-12,9.90999984741211,50.5999984741211,1293.30004882812,2550.92993164062,20954.720703125,3386.10009765625,7556.2001953125
2017-10-13,9.60999965667725,51.4500007629395,1301.5,2553.169921875,21155.1796875,3390.52294921875,7535.39990234375
2017-10-16,9.90999984741211,51.8699989318848,1299.90002441406,2557.63989257812,21255.560546875,3378.46997070312,7527
2017-10-17,10.3100004196167,51.8800010681152,1283,2559.36010742188,21336.119140625,3372.041015625,7516.2001953125
2017-10-18,10.0699996948242,52.0400009155273,1279.90002441406,2561.26000976562,21363.05078125,3381.7939453125,7542.89990234375
2017-10-19,10.0500001907349,51.2900009155273,1286.90002441406,2562.10009765625,21448.51953125,3370.17211914062,7523
2017-10-20,9.97000026702881,51.4700012207031,1277.40002441406,2575.2099609375,21457.640625,3378.64794921875,7523.2001953125
2017-10-23,11.0699996948242,51.9000015258789,1277.69995117188,2564.97998046875,21696.650390625,3380.69897460938,7524.5
2017-10-24,11.1599998474121,52.4700012207031,1275,2569.1298828125,21805.169921875,3388.248046875,7526.5
2017-10-25,11.2299995422363,52.1800003051758,1275.40002441406,2557.14990234375,21707.619140625,3396.89794921875,7447.2001953125
2017-10-26,11.3000001907349,52.6399993896484,1266.30004882812,2560.39990234375,21739.779296875,3407.56689453125,7486.5
2017-10-27,9.80000019073486,53.9000015258789,1268.5,2581.07006835938,22008.44921875,3416.81201171875,7505
2017-10-30,10.5,54.1500015258789,1274.09997558594,2572.830078125,22011.669921875,3390.3369140625,7487.7998046875
2017-10-31,10.1800003051758,54.3800010681152,1267,2575.26000976562,22011.609375,3393.34204101562,7493.10009765625
2017-11-01,10.1999998092651,54.2999992370605,1274.09997558594,2579.36010742188,22420.080078125,3395.9130859375,7488
2017-11-02,9.93000030517578,54.5400009155273,1274.90002441406,2579.85009765625,22539.119140625,3383.31005859375,7555.2998046875
2017-11-06,9.39999961853027,57.3499984741211,1279.40002441406,2591.1298828125,22548.349609375,3388.17407226562,7562.2998046875
2017-11-07,9.89000034332275,57.2000007629395,1273.69995117188,2590.63989257812,22937.599609375,3413.57495117188,7513.10009765625
2017-11-08,9.77999973297119,56.810001373291,1281.59997558594,2594.3798828125,22913.8203125,3415.4599609375,7529.7001953125
2017-11-09,10.5,57.1699981689453,1285.59997558594,2584.6201171875,22868.7109375,3427.794921875,7484.10009765625
2017-11-10,11.289999961853,56.7400016784668,1272.40002441406,2582.30004882812,22681.419921875,3432.67309570312,7433
2017-11-13,11.5,56.7599983215332,1277.30004882812,2584.84008789062,22380.990234375,3447.8359375,7415.2001953125
2017-11-14,11.5900001525879,55.7000007629395,1281.5,2578.8701171875,22380.009765625,3429.54809570312,7414.39990234375
2017-11-15,13.1300001144409,55.3300018310547,1276.5,2564.6201171875,22028.3203125,3402.52490234375,7372.60009765625
2017-11-16,11.7600002288818,55.1399993896484,1277.40002441406,2585.63989257812,22351.119140625,3399.25,7386.89990234375
2017-11-17,11.4300003051758,56.5499992370605,1295.80004882812,2578.85009765625,22396.80078125,3382.90795898438,7380.7001953125
2017-11-20,10.6499996185303,56.0900001525879,1274.59997558594,2582.13989257812,22261.759765625,3392.39892578125,7389.5
2017-11-21,9.72999954223633,56.8300018310547,1281.09997558594,2599.03002929688,22416.48046875,3410.498046875,7411.2998046875
2017-11-22,9.88000011444092,58.0200004577637,1291.59997558594,2597.080078125,22523.150390625,3430.46411132812,7419
2017-11-24,9.67000007629395,58.9500007629395,1286.69995117188,2602.419921875,22550.849609375,3353.82104492188,7409.60009765625
2017-11-27,9.86999988555908,58.1100006103516,1293.80004882812,2601.419921875,22495.990234375,3322.22998046875,7383.89990234375
2017-11-28,10.0299997329712,57.9900016784668,1294.69995117188,2627.0400390625,22486.240234375,3333.65698242188,7460.7001953125
2017-11-29,10.6999998092651,57.2999992370605,1282.09997558594,2626.07006835938,22597.19921875,3337.86206054688,7393.60009765625
2017-11-30,11.2799997329712,57.4000015258789,1273.19995117188,2647.580078125,22724.9609375,3317.18798828125,7326.7001953125
2017-12-01,11.4300003051758,58.3600006103516,1278.80004882812,2642.21997070312,22819.029296875,3317.61694335938,7300.5
2017-12-04,11.6800003051758,57.4700012207031,1274.30004882812,2639.43994140625,22707.16015625,3309.61791992188,7339
2017-12-05,11.3299999237061,57.6199989318848,1261.59997558594,2629.57006835938,22622.380859375,3303.67504882812,7327.5
2017-12-06,11.0200004577637,55.9599990844727,1262.80004882812,2629.27001953125,22177.0390625,3293.96508789062,7348
2017-12-07,10.1599998474121,56.689998626709,1249.80004882812,2636.97998046875,22498.029296875,3272.05395507812,7320.7998046875
2017-12-08,9.57999992370605,57.3600006103516,1245.19995117188,2651.5,22811.080078125,3289.99194335938,7394
2017-12-11,9.34000015258789,57.9900016784668,1243.69995117188,2659.98999023438,22938.73046875,3322.19604492188,7453.5
2017-12-12,9.92000007629395,57.1399993896484,1238.5,2664.11010742188,22866.169921875,3280.81396484375,7500.39990234375
2017-12-13,10.1800003051758,56.5999984741211,1245.40002441406,2662.85009765625,22758.0703125,3303.037109375,7496.5
2017-12-14,10.4899997711182,57.0400009155273,1253.80004882812,2652.01000976562,22694.44921875,3292.43896484375,7448.10009765625
2017-12-15,9.42000007629395,57.2999992370605,1254.30004882812,2675.81005859375,22553.220703125,3266.13696289062,7490.60009765625
2017-12-18,9.52999973297119,57.1599998474121,1262.19995117188,2690.15991210938,22901.76953125,3267.92211914062,7537
2017-12-19,10.0299997329712,57.4599990844727,1260.69995117188,2681.46997070312,22868,3296.5380859375,7544.10009765625
2017-12-20,9.72000026702881,58.0900001525879,1266.09997558594,2679.25,22891.720703125,3287.60595703125,7525.2001953125
2017-12-21,9.61999988555908,58.3600006103516,1267.30004882812,2684.57006835938,22866.099609375,3300.05908203125,7604
2017-12-22,9.89999961853027,58.4700012207031,1275.40002441406,2683.34008789062,22902.759765625,3297.06298828125,7592.7001953125
2017-12-27,10.4700002670288,59.6399993896484,1287,2682.6201171875,22911.2109375,3275.78295898438,7620.7001953125
2017-12-28,10.1800003051758,59.8400001525879,1294.09997558594,2687.5400390625,22783.98046875,3296.38500976562,7622.89990234375
2017-12-29,11.039999961853,60.4199981689453,1306.30004882812,2673.61010742188,22764.939453125,3307.17211914062,7687.7998046875
2018-01-04,9.22000026702881,62.0099983215332,1319.40002441406,2723.98999023438,23506.330078125,3385.7099609375,7695.89990234375
2018-01-05,9.22000026702881,61.439998626709,1320.30004882812,2743.14990234375,23714.529296875,3391.75,7724.2001953125
2018-01-09,10.0799999237061,62.9599990844727,1311.69995117188,2751.2900390625,23849.990234375,3413.89990234375,7731
2018-01-10,9.81999969482422,63.5699996948242,1317.40002441406,2748.22998046875,23788.19921875,3421.833984375,7748.5
2018-01-11,9.88000011444092,63.7999992370605,1320.59997558594,2767.56005859375,23710.4296875,3425.34497070312,7762.89990234375
2018-01-12,10.1599998474121,64.3000030517578,1333.40002441406,2786.23999023438,23653.8203125,3428.94091796875,7778.60009765625
2018-01-16,11.6599998474121,63.7299995422363,1335.40002441406,2776.419921875,23951.810546875,3436.59399414062,7755.89990234375
2018-01-17,11.9099998474121,63.9700012207031,1338,2802.56005859375,23868.33984375,3444.6708984375,7725.39990234375
2018-01-18,12.2200002670288,63.9500007629395,1326,2798.03002929688,23763.369140625,3474.75390625,7701
2018-01-19,11.2700004577637,63.3699989318848,1331.90002441406,2810.30004882812,23808.060546875,3487.86401367188,7730.7998046875
2018-01-22,11.0299997329712,63.4900016784668,1330.90002441406,2832.96997070312,23816.330078125,3501.36206054688,7715.39990234375
2018-01-23,11.1000003814697,64.4700012207031,1335.69995117188,2839.1298828125,24124.150390625,3546.5048828125,7731.7998046875
2018-01-24,11.4700002670288,65.6100006103516,1355.90002441406,2837.5400390625,23940.779296875,3559.46508789062,7643.39990234375
2018-01-25,11.5799999237061,65.5100021362305,1362.40002441406,2839.25,23669.490234375,3548.30688476562,7615.7998046875
2018-01-26,11.0799999237061,66.1399993896484,1351.59997558594,2872.8701171875,23631.880859375,3558.12890625,7665.5
2018-01-30,14.789999961853,64.5,1335.40002441406,2822.42993164062,23291.970703125,3488.00903320312,7588
2018-01-31,13.539999961853,64.7300033569336,1339,2823.81005859375,23098.2890625,3480.8330078125,7533.60009765625
2018-02-01,13.4700002670288,65.8000030517578,1344.30004882812,2821.97998046875,23486.109375,3446.97998046875,7490.39990234375
2018-02-02,17.3099994659424,65.4499969482422,1333.69995117188,2762.1298828125,23274.529296875,3462.0810546875,7443.39990234375
2018-02-05,37.3199996948242,64.1500015258789,1333,2648.93994140625,22682.080078125,3487.4970703125,7335
2018-02-06,29.9799995422363,63.3899993896484,1326.09997558594,2695.13989257812,21610.240234375,3370.65209960938,7141.39990234375
2018-02-07,27.7299995422363,61.7900009155273,1311.59997558594,2681.65991210938,21645.369140625,3309.26000976562,7279.39990234375
2018-02-08,33.4599990844727,61.1500015258789,1316.90002441406,2581,21890.859375,3262.05004882812,7170.7001953125
2018-02-09,29.0599994659424,59.2000007629395,1313.09997558594,2619.55004882812,21382.619140625,3129.85107421875,7092.39990234375
2018-02-13,24.9699993133545,59.189998626709,1328.09997558594,2662.93994140625,21244.6796875,3184.958984375,7168
2018-02-14,19.2600002288818,60.5999984741211,1355.5,2698.6298828125,21154.169921875,3199.15893554688,7214
2018-02-22,18.7199993133545,62.7700004577637,1330.59997558594,2703.9599609375,21736.439453125,3268.55908203125,7252.39990234375
2018-02-23,16.4899997711182,63.5499992370605,1328.19995117188,2747.30004882812,21892.779296875,3289.02392578125,7244.39990234375
2018-02-26,15.8000001907349,63.9099998474121,1330.69995117188,2779.60009765625,22153.630859375,3329.57397460938,7289.60009765625
2018-02-27,18.5900001525879,63.0099983215332,1315.5,2744.28002929688,22389.859375,3292.06811523438,7282.5
2018-02-28,19.8500003814697,61.6399993896484,1315.5,2713.830078125,22068.240234375,3259.40795898438,7231.89990234375
2018-03-01,22.4699993133545,60.9900016784668,1302.90002441406,2677.669921875,21724.470703125,3273.7548828125,7175.60009765625
2018-03-02,19.5900001525879,61.25,1321.09997558594,2691.25,21181.640625,3254.52807617188,7069.89990234375
2018-03-05,18.7299995422363,62.5699996948242,1318.09997558594,2720.93994140625,21042.08984375,3256.92602539062,7116
2018-03-06,18.3600006103516,62.5999984741211,1333.59997558594,2728.1201171875,21417.759765625,3289.64208984375,7146.7998046875
2018-03-07,17.7600002288818,61.1500015258789,1326,2726.80004882812,21252.720703125,3271.66796875,7157.7998046875
2018-03-08,16.5400009155273,60.1199989318848,1319.90002441406,2738.96997070312,21368.0703125,3288.40600585938,7203.2001953125
2018-03-09,14.6400003433228,62.0400009155273,1322.40002441406,2786.57006835938,21469.19921875,3307.166015625,7224.5
2018-03-12,15.7799997329712,61.3600006103516,1319.40002441406,2783.02001953125,21824.029296875,3326.69897460938,7214.7998046875
2018-03-13,16.3500003814697,60.7099990844727,1325.90002441406,2765.31005859375,21968.099609375,3310.23901367188,7138.7998046875
2018-03-14,17.2299995422363,60.9599990844727,1324.40002441406,2749.47998046875,21777.2890625,3291.38208007812,7132.7001953125
2018-03-15,16.5900001525879,61.189998626709,1316.80004882812,2747.330078125,21803.94921875,3291.11206054688,7139.7998046875
2018-03-16,15.8000001907349,62.3400001525879,1311.30004882812,2752.01000976562,21676.509765625,3269.88208007812,7164.10009765625
2018-03-19,19.0200004577637,62.060001373291,1316.80004882812,2712.919921875,21480.900390625,3279.251953125,7042.89990234375
2018-03-20,18.2000007629395,63.4000015258789,1311.09997558594,2716.93994140625,21380.970703125,3290.63989257812,7061.2998046875
2018-03-22,23.3400001525879,64.3000030517578,1326.59997558594,2643.68994140625,21591.990234375,3263.47998046875,6952.60009765625
2018-03-23,24.8700008392334,65.879997253418,1349.30004882812,2588.26000976562,20617.859375,3152.76098632812,6921.89990234375
2018-03-26,21.0300006866455,65.5500030517578,1354.40002441406,2658.55004882812,20766.099609375,3133.72192382812,6888.7001953125
2018-03-27,22.5,65.25,1341.30004882812,2612.6201171875,21317.3203125,3166.64892578125,7000.10009765625
2018-03-28,22.8700008392334,64.379997253418,1324.19995117188,2605,21031.310546875,3122.2900390625,7044.7001953125
2018-03-29,19.9699993133545,64.9400024414062,1322.80004882812,2640.8701171875,21159.080078125,3160.53100585938,7056.60009765625
2018-04-03,21.1000003814697,63.5099983215332,1332.80004882812,2614.44995117188,21292.2890625,3136.63305664062,7030.5
2018-04-04,20.0599994659424,63.3699989318848,1335.80004882812,2644.68994140625,21319.55078125,3131.11108398438,7034
2018-04-09,21.7700004577637,63.4199981689453,1336.30004882812,2613.15991210938,21678.259765625,3138.2939453125,7194.7998046875
2018-04-10,20.4699993133545,65.5100021362305,1342,2656.8701171875,21794.3203125,3190.32202148438,7266.7998046875
2018-04-11,20.2399997711182,66.8199996948242,1356.5,2642.18994140625,21687.099609375,3208.08203125,7257.10009765625
2018-04-12,18.4899997711182,67.0699996948242,1338.40002441406,2663.98999023438,21660.279296875,3180.15795898438,7258.2998046875
2018-04-13,17.4099998474121,67.3899993896484,1344.80004882812,2656.30004882812,21778.740234375,3159.05200195312,7264.60009765625
2018-04-16,16.5599994659424,66.2200012207031,1347.5,2677.84008789062,21835.529296875,3110.64892578125,7198.2001953125
2018-04-17,15.25,66.5199966430664,1347.19995117188,2706.38989257812,21847.58984375,3066.79711914062,7226.10009765625
2018-04-18,15.6000003814697,68.4700012207031,1351.19995117188,2708.63989257812,22158.19921875,3091.39892578125,7317.2998046875
2018-04-19,15.960000038147,68.2900009155273,1346.80004882812,2693.1298828125,22191.1796875,3117.3759765625,7328.89990234375
2018-04-20,16.8799991607666,68.379997253418,1336.69995117188,2670.13989257812,22162.240234375,3071.54296875,7368.2001953125
2018-04-23,16.3400001525879,68.6399993896484,1322.5,2670.2900390625,22088.0390625,3068.01196289062,7398.89990234375
2018-04-24,18.0200004577637,67.6999969482422,1331.40002441406,2634.56005859375,22278.119140625,3128.92700195312,7425.39990234375
2018-04-25,17.8400001525879,68.0500030517578,1321.19995117188,2639.39990234375,22215.3203125,3117.97412109375,7379.2998046875
2018-04-26,16.2399997711182,68.1900024414062,1316.30004882812,2666.93994140625,22319.609375,3075.03002929688,7421.39990234375
2018-04-27,15.4099998474121,68.0999984741211,1320.30004882812,2669.90991210938,22467.869140625,3082.23193359375,7502.2001953125
2018-05-02,15.9700002670288,67.9300003051758,1302.59997558594,2635.669921875,22472.779296875,3081.17700195312,7543.2001953125
2018-05-08,14.710000038147,69.0599975585938,1312,2671.919921875,22508.689453125,3161.498046875,7565.7998046875
2018-05-09,13.4200000762939,71.1399993896484,1311.30004882812,2697.7900390625,22408.880859375,3159.14990234375,7662.5
2018-05-10,13.2299995422363,71.3600006103516,1320.80004882812,2723.07006835938,22497.1796875,3174.4130859375,7701
2018-05-11,12.6499996185303,70.6999969482422,1319,2727.71997070312,22758.48046875,3163.26293945312,7724.60009765625
2018-05-14,12.9300003051758,70.9599990844727,1316.5,2730.1298828125,22865.859375,3174.03198242188,7711
2018-05-15,14.6300001144409,71.3099975585938,1288.90002441406,2711.44995117188,22818.01953125,3192.11791992188,7723
2018-05-16,13.4200000762939,71.4899978637695,1290.19995117188,2722.4599609375,22717.23046875,3169.56494140625,7734.2001953125
2018-05-17,13.4300003051758,71.4899978637695,1288.19995117188,2720.1298828125,22838.369140625,3154.28295898438,7788
2018-05-18,13.4200000762939,71.2799987792969,1290.19995117188,2712.96997070312,22930.359375,3193.30297851562,7778.7998046875
2018-05-21,13.0799999237061,72.2399978637695,1290.19995117188,2733.01000976562,23002.369140625,3213.84008789062,7859.2001953125
2018-05-22,13.2200002670288,72.129997253418,1291.69995117188,2724.43994140625,22960.33984375,3214.35009765625,7877.5
2018-05-23,12.5799999237061,71.8399963378906,1289.30004882812,2733.2900390625,22689.740234375,3168.96411132812,7788.39990234375
2018-05-24,12.5299997329712,70.7099990844727,1303.69995117188,2727.76000976562,22437.009765625,3154.65087890625,7716.7001953125
2018-05-25,13.2200002670288,67.879997253418,1303.30004882812,2721.330078125,22450.7890625,3141.30297851562,7730.2998046875
2018-05-29,17.0200004577637,66.7300033569336,1298.69995117188,2689.86010742188,22358.4296875,3120.4609375,7632.60009765625
2018-05-30,14.9399995803833,68.2099990844727,1301.5,2724.01000976562,22018.51953125,3041.44311523438,7689.60009765625
2018-05-31,15.4300003051758,67.0400009155273,1300.09997558594,2705.27001953125,22201.8203125,3095.47412109375,7678.2001953125
2018-06-01,13.460000038147,65.8099975585938,1294.80004882812,2734.6201171875,22171.349609375,3075.13696289062,7701.7998046875
2018-06-04,12.7399997711182,64.75,1293.09997558594,2746.8701171875,22475.939453125,3091.19091796875,7741.2998046875
2018-06-05,12.3999996185303,65.5199966430664,1297.5,2748.80004882812,22539.5390625,3114.2060546875,7686.7998046875
2018-06-06,11.6400003433228,64.7300033569336,1297.09997558594,2772.35009765625,22625.73046875,3115.17993164062,7712.39990234375
2018-06-07,12.1300001144409,65.9499969482422,1298.69995117188,2770.3701171875,22823.259765625,3109.4990234375,7704.39990234375
2018-06-08,12.1800003051758,65.7399978637695,1298.09997558594,2779.03002929688,22694.5,3067.14794921875,7681.10009765625
2018-06-11,12.3500003814697,66.0999984741211,1298.90002441406,2782,22804.0390625,3052.78295898438,7737.39990234375
2018-06-12,12.3400001525879,66.3600006103516,1295.09997558594,2786.85009765625,22878.349609375,3079.80200195312,7703.7998046875
2018-06-13,12.9399995803833,66.6399993896484,1296.90002441406,2775.6298828125,22966.380859375,3049.79711914062,7703.7001953125
2018-06-14,12.1199998855591,66.8899993896484,1304,2782.48999023438,22738.609375,3044.15991210938,7765.7998046875
2018-06-15,11.9799995422363,65.0599975585938,1274.59997558594,2779.65991210938,22851.75,3021.90087890625,7633.89990234375
2018-06-19,13.3500003814697,65.0699996948242,1275.59997558594,2762.59008789062,22278.48046875,2907.82202148438,7603.89990234375
2018-06-20,12.789999961853,66.2200012207031,1271.19995117188,2767.32006835938,22555.4296875,2915.73095703125,7627.39990234375
2018-06-21,14.6400003433228,65.5400009155273,1267.19995117188,2749.76000976562,22693.0390625,2875.81005859375,7556.39990234375
2018-06-22,13.7700004577637,68.5800018310547,1267.40002441406,2754.8798828125,22516.830078125,2889.76000976562,7682.2998046875
2018-06-25,17.3299999237061,68.0800018310547,1265.59997558594,2717.07006835938,22338.150390625,2859.3359375,7509.7998046875
2018-06-26,15.9200000762939,70.5299987792969,1256.59997558594,2723.06005859375,22342,2844.50805664062,7537.89990234375
2018-06-27,17.9099998474121,72.7600021362305,1252.80004882812,2699.6298828125,22271.76953125,2813.17797851562,7621.7001953125
2018-06-28,16.8500003814697,73.4499969482422,1247.80004882812,2716.31005859375,22270.390625,2786.89697265625,7615.60009765625
2018-06-29,16.0900001525879,74.1500015258789,1251.30004882812,2718.3701171875,22304.509765625,2847.41796875,7636.89990234375
2018-07-02,15.6000003814697,73.9400024414062,1239.80004882812,2726.7099609375,21811.9296875,2775.55688476562,7547.89990234375
2018-07-03,16.1399993896484,74.1399993896484,1251.59997558594,2713.21997070312,21785.5390625,2786.88793945312,7593.2998046875
2018-07-05,14.9700002670288,72.9400024414062,1257.30004882812,2736.61010742188,21546.990234375,2733.88208007812,7603.2001953125
2018-07-06,13.3699998855591,73.8000030517578,1254.30004882812,2759.82006835938,21788.140625,2747.22900390625,7617.7001953125
2018-07-09,12.6899995803833,73.8499984741211,1258.09997558594,2784.169921875,22052.1796875,2815.11010742188,7688
2018-07-10,12.6400003433228,74.1100006103516,1253.80004882812,2793.84008789062,22196.890625,2827.625,7692
2018-07-11,13.6300001144409,70.379997253418,1242.80004882812,2774.02001953125,21932.2109375,2777.77099609375,7592
2018-07-12,12.5799999237061,70.3300018310547,1245,2798.2900390625,22187.9609375,2837.65893554688,7651.2998046875
2018-07-13,12.1800003051758,71.0100021362305,1239.59997558594,2801.31005859375,22597.349609375,2831.18408203125,7661.89990234375
2018-07-16,12.8299999237061,68.0599975585938,1238.09997558594,2798.42993164062,22597.349609375,2814.0419921875,7600.5
2018-07-17,12.0600004196167,68.0800018310547,1225.69995117188,2809.55004882812,22697.359375,2798.1259765625,7626.2998046875
2018-07-18,12.1000003814697,68.7600021362305,1226.30004882812,2815.6201171875,22794.189453125,2787.25708007812,7676.2998046875
2018-07-19,12.8699998855591,69.4599990844727,1222.40002441406,2804.48999023438,22764.6796875,2772.544921875,7684
